0.000000000000000000e+00,2.790153977813955407e+03,4.008699173547156533e+02,1.518139257651775097e+03,6.334993850642156303e+02,3.324002428250806815e+02,3.679006500661029804e+03,2.247444121044185067e+03,1.338096667038960277e+03,3.818860916135406569e+02,6.598741882678831644e+03,1.279141291930825446e+03,7.140057637283556460e+02,2.235463086691606520e+02,3.885780796657655856e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.061279121720910553e+03,0.000000000000000000e+00,5.426228537908305043e+02,9.916801247511806423e+02,7.349632298508059591e+01,1.176314661150805563e+02,2.386942972875680425e+03,3.756469691450806181e+02,3.137015292861105422e+02,1.822704811745155951e+02,2.160084380868252083e+03,2.631952418763405603e+02,2.389799893004656042e+02,8.972701950806094562e-01,1.745585036450805489e+02,8.660373645080609251e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.586914095080609544e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.329467536550806130e+02,5.146262087750806131e+02,0.000000000000000000e+00,6.267310000508060597e+01,7.258922735508062374e+01,9.121695145080611411e+00,8.663755632508059534e+01,0.000000000000000000e+00,2.483342075508060631e+01,2.824795705080609398e+00,5.673978496650805710e+02,1.084640765080609581e+00,1.086914095080609544e+00,6.942577950806095854e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.121000909150805995e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.791830392702630434e+03,6.423975816250805337e+02,1.742811342508060690e+01,0.000000000000000000e+00,2.130295652570806340e+02,4.279482048508059933e+01,1.309654585714730729e+03,4.000815970855609471e+00,7.554359773373854523e+02,1.477690762291356066e+02,2.241886808964936790e+03,1.012365295237230612e+03,3.882239887733455248e+02,7.372265550806094137e-01,1.655648255150805994e+02,0.000000000000000000e+00,8.986914095080608789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.021068412539600445e+03,1.457743076950806085e+02,1.642693409508061109e+01,5.281425977508060754e+01,0.000000000000000000e+00,1.814832164508060686e+01,4.776858682170807242e+02,0.000000000000000000e+00,2.142453799589505650e+02,1.624249948750806141e+02,9.408093028646054563e+02,3.648696775080609633e+00,6.243306135508061061e+01,5.729489045080609522e+00,1.103968460950806048e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.140449885508060746e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100261334650805338e+02,2.150352690050806075e+02,2.158691409508060843e+01,1.430421567550805548e+02,1.975779897508060756e+01,0.000000000000000000e+00,3.421535786550805369e+02,0.000000000000000000e+00,2.036444486050805267e+02,4.375236409508060831e+01,1.945561291750805708e+02,9.517249165080610140e+00,2.349187921508060839e+01,6.226316404508060742e+01,4.579187721508061060e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.122451415181277753e+03,2.349885805040776631e+03,3.077821182508060716e+01,8.649918931103358091e+02,4.508526471450805388e+02,1.317755387321406033e+02,0.000000000000000000e+00,9.729844191508060192e+01,5.379272505264406163e+02,2.068187858616255994e+02,1.789906801266045932e+03,2.748419582147405436e+02,1.625733601430806061e+02,5.307680355080609758e+00,2.587157612050806392e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.463368071750805655e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.475869140950806582e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.467661552450805971e+02,5.755869140950806013e+02,0.000000000000000000e+00,2.875575811881906247e+02,0.000000000000000000e+00,1.396914095080609597e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.195633450806095066e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.252635753690494766e+03,4.472336127550806282e+02,3.733013966508060832e+01,5.854450591330758016e+02,1.313165520100805850e+02,3.411558120450804950e+02,7.064453391603406089e+02,2.436914095080609410e+00,0.000000000000000000e+00,1.725418870950805967e+02,8.101805077664604369e+02,1.320341284737206138e+02,3.433538340389061005e+01,6.239026775080609433e+00,1.722209844305805859e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.210883850750805948e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.017176320099155191e+02,2.070655385950805680e+02,1.308691409508061021e+01,2.403008896261255245e+02,1.019485807650806208e+02,9.684914095080610963e+00,3.188249017794306042e+02,0.000000000000000000e+00,1.396871467450805824e+02,0.000000000000000000e+00,2.761813616937956226e+02,6.833938186593061914e+01,8.484205359508061406e+01,7.606319182720609362e+00,2.055974236508060926e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.938453959508061075e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
